,trans_0,trans_1,trans_2,trans_3,trans_4,trans_5,trans_6,trans_7,trans_8,trans_9,trans_10,trans_11,trans_12,trans_13,trans_14,trans_15,trans_16,trans_17,trans_18,trans_19,trans_20,trans_21,trans_22,trans_23,trans_24,trans_25,trans_26,trans_27,trans_28,trans_29,trans_30,trans_31
2018-10-03,-0.8282589,-0.7820631,0.44759843,0.28615925,0.49005643,-0.29017586,-0.4162955,-0.72244054,0.28540918,0.4400829,-0.23933825,0.34586978,-0.3419254,-0.4856509,-0.9200232,1.1054522,0.21872613,-0.79596424,-0.62238896,0.1064599,0.8406429,0.06798552,0.47721505,0.35413355,0.4455324,-0.6884635,-0.25579065,0.040449414,0.23228034,-0.44809875,-0.6323599,-0.66901255
2018-10-04,-0.5255538,-0.9792524,0.5645554,0.100133985,0.5317923,-0.69177985,-0.4876884,-0.8382935,0.09677879,0.5370533,-0.24331781,0.6416463,-0.40244558,-0.5543616,-0.40713817,1.1701673,0.2253161,-0.74837154,-0.63555455,0.1769487,0.815327,0.4084379,0.5272867,0.021367252,0.39275905,-0.81737757,-0.3520161,0.17418042,-0.016496727,-0.36332136,-0.05906361,-0.7093593
2018-10-05,-0.36384827,-0.9733728,0.60201025,0.08747016,0.71884924,-0.6478844,-0.52002364,-0.9150744,0.15057209,0.5372935,-0.2544121,0.8855666,-0.45590556,-0.66367865,-0.36114046,0.85449815,0.22631039,-0.9406668,-0.70173585,0.1280519,0.85106856,0.28948033,0.55739605,0.057584435,0.40210727,-0.89516175,-0.1996882,0.13252406,0.10262617,-0.22146036,-0.1745586,-0.56252897
2018-10-08,-0.39218357,-0.9600564,0.59346455,0.074975505,0.75388837,-0.6960336,-0.5217336,-0.8917906,0.20912245,0.58069056,-0.16753945,0.8122654,-0.5673815,-0.62740856,-0.4115621,0.8638754,0.17586611,-0.95156705,-0.60541475,0.18526834,0.9045753,0.26786095,0.6542909,0.011674926,0.43179667,-0.91024107,-0.2846008,0.25629514,0.20352945,-0.30816168,-0.13716811,-0.5286991
2018-10-09,-0.46343482,-0.8922198,0.5711517,0.07641311,0.7853324,-0.6420977,-0.52606964,-0.84875983,0.25647032,0.606556,-0.21435457,0.8071927,-0.5760621,-0.62926686,-0.46209967,0.81277263,0.18717383,-0.94001,-0.58281493,0.18604003,0.91895074,0.24592346,0.6907871,0.035660997,0.43262905,-0.86772776,-0.2904821,0.24742708,0.22750305,-0.318875,-0.20083913,-0.5130675
2018-10-10,-0.51782554,-0.79584813,0.34651098,-0.006070204,0.8264979,-0.7833691,-0.44965518,-0.78374565,0.20438662,0.64033365,-0.29081327,0.6817896,-0.40350017,-0.48403013,-0.4229618,1.1535099,0.3185785,-0.81817526,-0.64162624,0.06783157,0.8533373,0.39533493,0.6499809,0.071545005,0.29313815,-0.6049993,-0.5063169,0.10878083,0.12475671,-0.30579463,-0.027244676,-0.3070062
2018-10-11,-0.53881353,-0.67839247,0.3702376,-0.12623861,0.87931263,-0.68534464,-0.4616442,-0.704085,0.35311684,0.60797465,-0.27739277,0.71609956,-0.48840788,-0.48813936,-0.58742297,1.0022756,0.27835053,-0.90483093,-0.4983242,0.054260883,0.8043914,0.2510066,0.78109163,0.0798123,0.3642406,-0.56658536,-0.45288584,0.16948044,0.21229294,-0.4192441,-0.13320212,-0.2856887
2018-10-12,-0.44256544,-0.64709204,0.2672119,-0.20371088,0.9548389,-0.5655215,-0.3575805,-0.60873175,0.5213941,0.65420616,-0.22572261,0.72341096,-0.5628047,-0.34960997,-0.7051238,0.9150672,0.15438524,-0.99943376,-0.38538104,0.056254752,0.7842227,0.069322474,0.81742394,0.09043464,0.36783856,-0.5989017,-0.40890193,0.26722372,0.31782207,-0.49173465,-0.11719118,-0.13516031
2018-10-15,-0.45465645,-0.7126343,0.37379962,-0.31087166,0.9235808,-0.51053524,-0.35410935,-0.58364743,0.5895572,0.59251267,-0.13859998,0.6497153,-0.5546572,-0.36730084,-0.6408214,0.9447745,0.28369313,-0.8631873,-0.3831812,0.093855426,0.7130972,0.12148837,0.903042,-0.027326852,0.38387614,-0.65110207,-0.4394731,0.35740587,0.23122445,-0.5486603,-0.030483123,-0.26212984
2018-10-16,-0.4506076,-0.3718103,-0.07300638,-0.27916077,0.66580546,-0.5263922,-0.14306407,-0.36279136,0.6541515,0.84586424,-0.42856702,0.5945914,-0.6228447,-0.46502018,-0.9402063,1.0796775,-0.02545844,-0.9886825,-0.21575695,-0.0011404529,0.74062073,0.003277555,0.8516067,0.038342968,0.39172596,-0.60622936,-0.39688438,0.17504546,0.19069403,-0.50796014,-0.2989944,-0.07796548
2018-10-17,-0.7654634,-0.48948935,-0.017338835,-0.48094982,0.30424175,-0.41653508,-0.31959733,-0.27114442,0.78284436,0.7205772,-0.045810737,0.38550544,-0.52202183,-0.60502374,-1.0970824,1.3840377,0.18106389,-0.65343624,-0.019463181,0.053161986,0.44946027,-0.053274795,0.9270529,-0.08000104,0.44726434,-0.50282097,-0.4733561,0.31380317,0.20636387,-0.72169197,-0.52659327,-0.5446286
2018-10-18,-0.7089716,-0.6748167,0.12342754,-0.558565,0.48558688,-0.4096241,-0.3832646,-0.3830061,0.7846517,0.6338294,-0.10533796,0.3234942,-0.36847502,-0.32274225,-0.7833072,1.3964032,0.34710795,-0.57517296,-0.040386155,0.061543457,0.29903683,0.062653765,0.8496936,-0.11013872,0.37691763,-0.43474898,-0.55776066,0.39211136,0.049320504,-0.6741388,-0.2324565,-0.5936736
2018-10-19,-0.6088661,-0.7469996,0.36603492,-0.6507046,0.68505,-0.28254837,-0.4275166,-0.41783884,0.8436367,0.59903365,0.014005769,0.2716465,-0.458894,-0.2543856,-0.8411751,1.2267071,0.27347487,-0.76145566,-0.014379844,0.082650624,0.4305356,-0.02785673,1.0035844,-0.14479539,0.46064705,-0.55466086,-0.49475864,0.54768276,0.17032607,-0.8294451,-0.19530654,-0.5629203
2018-10-22,-0.60579634,-0.56526357,0.26972812,-0.6336248,0.45189366,-0.388538,-0.36453718,-0.29961395,0.77772325,0.7669312,-0.2297872,0.1787494,-0.57958305,-0.59364134,-0.8947464,1.2369049,0.25786906,-0.676307,0.003893055,0.12521267,0.5311782,0.11117556,1.1215094,-0.357785,0.51870805,-0.5954406,-0.5477096,0.45886287,0.06840978,-0.8484514,-0.31299624,-0.70823693
2018-10-23,-0.6399825,-0.717671,0.5220082,-0.45155406,0.8369179,-0.416745,-0.57572806,-0.6321519,0.4751802,0.5670686,-0.25060087,0.24069746,-0.432759,-0.2506607,-0.74456406,1.1824982,0.24301445,-0.88648736,-0.23475355,0.09395922,0.6482629,0.17965125,0.89712656,-0.10412835,0.44202456,-0.5250022,-0.52607495,0.42121416,0.1156641,-0.7995386,-0.11932321,-0.62386936
2018-10-24,-0.6450983,-0.68431574,0.32722965,-0.20470843,0.7988629,-0.6196783,-0.4017366,-0.58156985,0.36636272,0.68059075,-0.49121687,0.28396714,-0.36218253,-0.3144876,-0.59152603,1.2764627,0.2302845,-0.8200661,-0.4259061,0.06566026,0.79605526,0.319145,0.760897,-0.039125018,0.37150624,-0.5295448,-0.5841649,0.25569183,0.055190578,-0.5779314,-0.063949734,-0.4861437
2018-10-25,-0.5010729,-0.6402931,0.29324353,-0.35648516,0.9095053,-0.52654046,-0.40291142,-0.48854464,0.4726305,0.71985704,-0.35662717,0.28092617,-0.49510914,-0.23586696,-0.6841768,1.2303776,0.03143257,-0.99422884,-0.25869638,0.12499486,0.74681133,0.15855347,0.91414195,-0.11018108,0.44580084,-0.5235324,-0.5856029,0.39055616,0.20243454,-0.7336484,-0.06029022,-0.30467558
2018-10-26,-0.6521332,-0.654158,0.2962873,-0.3905525,0.867877,-0.5025983,-0.4038806,-0.47409397,0.49759775,0.64118326,-0.40036467,0.3260733,-0.38259178,-0.32547057,-0.68210715,1.208531,0.25567684,-0.87314314,-0.34559697,0.06498779,0.70482033,0.19239566,0.87184155,-0.07625267,0.4552515,-0.48429963,-0.5679755,0.31600076,0.15505457,-0.6692997,-0.1847405,-0.39212087
2018-10-29,-0.5444322,-0.66699696,0.3575239,-0.412219,0.8666053,-0.5512529,-0.4548642,-0.52761585,0.39073855,0.61288476,-0.3077367,0.24705558,-0.41752204,-0.33597088,-0.75283206,1.2926974,0.18591838,-0.99641657,-0.367611,0.08542346,0.74606043,0.21282715,0.8988453,-0.091456726,0.45996848,-0.5126504,-0.5511684,0.2630792,0.1633346,-0.7050184,-0.09515166,-0.4046993
2018-10-30,-0.5815289,-0.5688723,0.20132542,-0.51025426,0.8945674,-0.4277802,-0.38591233,-0.3359192,0.59070116,0.7298542,-0.29105645,0.24755143,-0.44916588,-0.19931024,-0.8581883,1.3837794,0.032376453,-0.9537993,-0.21402118,0.10535373,0.6509497,0.08968346,0.96988237,-0.13177751,0.4601474,-0.45352367,-0.5963355,0.43121713,0.21703242,-0.8518336,-0.13676137,-0.22027361
2018-10-31,-0.74507105,-0.63424486,0.13140513,-0.71227556,0.75033003,-0.22365396,-0.4195703,-0.2083939,0.7836826,0.69451004,-0.12189045,0.13373882,-0.31276923,-0.21829185,-0.9862707,1.5245022,0.14337018,-0.78245723,-0.09607209,0.06546345,0.40801007,-0.058639973,1.0021502,-0.14105569,0.4854981,-0.3594992,-0.62747425,0.48262554,0.18590315,-0.8832574,-0.4255687,-0.34821206
2018-11-01,-0.8057842,-0.38056487,-0.016052753,-0.7086936,0.3855272,-0.33299136,-0.38512015,-0.07563782,0.7302094,0.8665563,-0.39341155,-0.19174851,-0.3230668,-0.53827,-1.0897326,1.6305143,0.0762402,-0.70163196,0.07903313,0.048760187,0.45869,0.11103761,1.0342381,-0.33773547,0.59341097,-0.29563868,-0.65824497,0.34050006,0.053824358,-0.9353578,-0.62701505,-0.51929426
2018-11-02,-0.8245316,-0.5863466,0.112196945,-0.6040235,0.24350959,-0.39549583,-0.39803404,-0.18989228,0.5835545,0.75103474,-0.3390502,-0.33525646,-0.16560593,-0.5608303,-0.9813554,1.7320402,0.27377522,-0.5864688,-0.100124806,0.011832632,0.50106263,0.23933251,0.9062683,-0.34829593,0.5630348,-0.31706706,-0.6850212,0.24935037,-0.069429114,-0.8142055,-0.5581298,-0.7581941
2018-11-05,-0.8169145,-0.63960177,0.010069344,-0.54567665,0.3086322,-0.48856145,-0.3455994,-0.117201194,0.73453116,0.82049835,-0.17164716,-0.23964067,-0.45551372,-0.5208238,-0.9197733,1.5673988,0.28647512,-0.5093687,-0.027893811,0.17758095,0.50344914,0.13139795,1.0840168,-0.46700972,0.5625534,-0.36809742,-0.78239655,0.50506717,0.07261714,-0.8892391,-0.42795095,-0.76398027
2018-11-06,-0.76394457,-0.8431332,0.09692785,-0.42064914,0.6380058,-0.35065442,-0.28429276,-0.3060788,0.8242115,0.5922736,-0.03428908,-0.15851267,-0.4578313,-0.044603534,-0.8350485,1.3675148,0.3970737,-0.6126097,-0.18379012,0.16238272,0.5233993,0.018053977,0.9046817,-0.23249626,0.48651293,-0.48017064,-0.76152205,0.6602226,0.22367632,-0.8035643,-0.26195967,-0.60627466
2018-11-07,-0.7779303,-0.48852578,-0.45217186,-0.13818379,0.42467022,-0.55975205,-0.09925318,-0.24403009,0.6240919,0.8561858,-0.4854664,-0.19073834,-0.3513701,-0.4008734,-0.9860217,1.4191356,0.2571065,-0.69739854,-0.26069784,0.06988109,0.68951756,0.053782955,0.60267895,-0.04846239,0.5094483,-0.3490377,-0.67830414,0.15298648,0.1545958,-0.46497962,-0.6516815,-0.30222067
2018-11-08,-1.0267454,-0.7809509,-0.07920471,-0.10778205,0.19920966,-0.5088811,-0.18789732,-0.22772396,0.533685,0.66995317,-0.22383833,-0.47785187,-0.31800103,-0.37120086,-0.90277636,1.608192,0.45981663,-0.49462575,-0.40451738,0.17561509,0.8170604,0.30132952,0.74797624,-0.21094497,0.5617282,-0.44670013,-0.86208475,0.38520125,0.20374979,-0.69642234,-0.5017567,-0.70433533
2018-11-09,-1.0878044,-0.7475969,-0.2257446,-0.010009125,0.23589961,-0.70257723,-0.28788096,-0.24646476,0.43125105,0.7285299,-0.30959678,-0.19211514,-0.23356608,-0.56241995,-0.679156,1.4876254,0.5890084,-0.38752258,-0.48713574,0.17928506,0.6608191,0.41861606,0.61464787,-0.09318028,0.5387128,-0.30850887,-0.7381373,0.18307248,0.17895956,-0.42286843,-0.57931286,-0.6347867
2018-11-12,-0.74987304,-0.9385839,-0.07797259,-0.09738346,0.6144508,-0.72158504,-0.25553778,-0.37501526,0.4225542,0.59850526,-0.2686045,0.11446201,-0.16356817,-0.1791428,-0.38002202,1.4024283,0.52388513,-0.49305987,-0.5802541,0.07622796,0.5525009,0.39668658,0.49298745,-0.05365763,0.35191444,-0.39491737,-0.6484398,0.27009103,0.11668884,-0.2734567,-0.08467661,-0.45805603
2018-11-13,-0.8694069,-0.6592316,-0.025043897,-0.23087543,0.30030063,-0.7542327,-0.42469537,-0.06323673,0.32919323,0.6369231,-0.2490367,-0.10743724,-0.28499472,-0.7584907,-0.58905417,1.3723637,0.32111895,-0.7027517,-0.45700082,0.13326001,0.5362028,0.5044722,0.93446994,-0.33103025,0.68818045,-0.34685236,-0.53529954,0.13719112,0.26127923,-0.4867293,-0.46658245,-0.54759204
2018-11-14,-0.73033667,-0.9217062,0.27286035,-0.03866092,0.8403091,-0.7345528,-0.5709361,-0.50179327,0.22160411,0.5181793,-0.33604723,0.12463744,-0.16411898,-0.34046167,-0.35863513,1.2521906,0.3243609,-0.81910384,-0.6854615,0.020506721,0.65701234,0.3869275,0.66733265,-0.06922673,0.43233082,-0.35359964,-0.5321947,0.2113017,0.1950842,-0.3383564,-0.082486704,-0.47715566
2018-11-15,-0.58901143,-0.4823044,-0.0066702664,-0.041378137,0.5336773,-0.82992655,-0.3680929,-0.23350492,0.13291064,0.74470335,-0.6205155,-0.15430768,-0.328296,-0.6006361,-0.6133178,1.3765485,-0.054733083,-1.1013827,-0.6047293,0.009648517,0.74100655,0.4242552,0.83643895,-0.1774045,0.53354317,-0.39351538,-0.4702787,0.044670224,0.11682588,-0.36302885,-0.19317694,-0.36798894
2018-11-16,-0.85481995,-0.6236105,0.055905357,0.087495476,0.26613683,-0.5796805,-0.2990277,-0.086232185,0.32119972,0.49407718,-0.41961318,-0.4555863,-0.19904074,-0.61634374,-0.78599596,1.2597766,0.24268112,-0.8342518,-0.68369424,0.0053016916,0.75394845,0.36384308,0.8455981,-0.1950191,0.6708577,-0.4288862,-0.42782214,0.07789676,0.20667529,-0.36351085,-0.57191366,-0.52914274
2018-11-19,-0.89629793,-0.60222685,-0.15385503,-0.14324646,0.08337625,-0.9583244,-0.2957676,-0.13299724,0.26494998,0.7071851,-0.6253214,-0.3603735,-0.07083646,-0.7951171,-0.40931028,1.4551225,0.43525273,-0.3910469,-0.35855427,0.03546655,0.29937258,0.54911697,0.6762799,-0.36666188,0.48680076,-0.29088658,-0.54804325,0.14880511,-0.17999335,-0.1577951,-0.36014113,-0.89933515
2018-11-20,-0.89500254,-0.9042146,0.19301717,-0.29106897,0.7186246,-0.6749239,-0.44146284,-0.21357054,0.5227745,0.53882813,-0.41812843,0.005931914,-0.10971759,-0.31435847,-0.3117332,1.2762773,0.42138773,-0.50907457,-0.37405172,0.06614802,0.37639388,0.30644044,0.7744346,-0.27038383,0.4358412,-0.23083407,-0.5709757,0.43059504,0.0033653397,-0.40227252,-0.10077615,-0.6673523
2018-11-21,-0.6866506,-0.5879204,-0.024677955,-0.4183191,0.31846634,-0.73218834,-0.27111465,0.08238427,0.8014841,0.78711665,-0.26408133,-0.07787894,-0.5087,-0.90982425,-0.75191176,1.0369844,0.28330776,-0.5345593,-0.05424288,0.10367273,0.35372368,0.041658554,1.1857857,-0.6091112,0.5483272,-0.46870312,-0.42717618,0.58430856,0.1792587,-0.40609452,-0.4243889,-0.72454965
2018-11-23,-0.5566648,-0.75754553,0.06238411,-0.15351692,0.26413178,-0.8801132,-0.14236195,-0.05308618,0.62020254,0.7495187,-0.41905788,-0.17207785,-0.4269888,-0.78413016,-0.41962108,1.0471321,0.3229449,-0.4235105,-0.30529243,0.08768134,0.49054635,0.23697492,0.98537755,-0.6557721,0.41326702,-0.61120415,-0.46644443,0.60077906,-0.008902298,-0.18355419,-0.13833696,-0.8362775
2018-11-26,-0.70749533,-0.4573576,-0.26218495,0.11877634,0.47427857,-0.8773176,-0.27992532,-0.047985572,0.55157226,0.9307367,-0.63179535,0.17694995,-0.33812872,-0.82210886,-0.63343644,0.9433842,0.023950458,-0.665593,-0.18822813,-0.012683511,0.55940324,0.041650906,0.78746194,-0.15148929,0.4189064,-0.3008363,-0.27452064,0.1466989,0.21527804,-0.012436684,-0.53721505,-0.22652327
2018-11-27,-0.99522257,-0.73446554,-0.111619696,-0.08664302,0.14208503,-0.89795154,-0.34576643,0.04416866,0.4940635,0.76904595,-0.089903906,-0.20093094,-0.44139445,-0.9189452,-0.652988,1.1627111,0.27570742,-0.41230252,0.013300784,0.20805053,0.41928667,0.29103816,1.0082195,-0.41478187,0.6759318,-0.35014948,-0.49709272,0.35544255,0.25066012,-0.30023974,-0.5368535,-0.7302228
2018-11-28,-0.8671598,-0.5231002,-0.5611464,0.03500828,0.2289121,-1.0296409,-0.27699363,-0.09201293,0.49974698,0.97906935,-0.38209066,-0.004658997,-0.28423983,-0.7306391,-0.71708256,1.4789057,-0.11922236,-0.50621146,0.1394617,0.059021782,0.50471205,-0.0675978,0.6386333,-0.0414325,0.48495495,-0.05805964,-0.570158,0.06480583,0.07142641,-0.08135267,-0.60235256,-0.38514426
2018-11-29,-1.0823152,-0.8944151,-0.053941667,0.08962515,0.2173384,-0.83522236,-0.4365018,-0.12559873,0.6143433,0.7937437,-0.07785775,0.012289658,-0.23005775,-0.84307,-0.5550686,1.3953326,0.36235523,-0.24811484,-0.20546556,0.19711258,0.73440546,0.18527421,0.8086867,-0.10758718,0.58204675,-0.21689406,-0.60406303,0.16005105,0.2432475,-0.27732316,-0.68124247,-0.6799127
2018-11-30,-1.3119413,-0.7310733,-0.26655406,0.011506513,0.2438733,-0.6917123,-0.4674563,-0.010002486,0.7131106,0.80521995,-0.1437811,0.0119135305,-0.27229035,-0.7222373,-0.8417909,1.540068,0.16281222,-0.33020416,-0.06911798,0.2184024,0.6703884,0.02749923,0.8549592,0.038551226,0.6585833,-0.04875674,-0.6842918,0.13626051,0.22162534,-0.4687366,-0.8989099,-0.5786245
2018-12-03,-1.1649344,-0.7078063,-0.3177501,0.25449932,0.26718214,-0.58441883,-0.28104067,-0.086828515,0.60793066,0.71885777,-0.28107107,-0.048382998,-0.18908735,-0.54463786,-0.91708255,1.5205781,0.2045832,-0.41119877,-0.42250344,0.13478477,0.8421167,0.036542512,0.65826637,0.19080092,0.54119045,-0.15156242,-0.6209753,-0.0048354454,0.21906038,-0.32417992,-0.88746446,-0.3998091
2018-12-04,-0.9866273,-0.77104396,-0.10742359,0.03576401,0.34575826,-0.8352187,-0.2964569,-0.164136,0.27565098,0.75775397,-0.6903692,-0.0732459,0.09118168,-0.5746415,-0.38161197,1.7129089,0.29272312,-0.33056068,-0.5821998,0.03452393,0.71763146,0.5529184,0.51526946,-0.17661694,0.36979264,-0.21597648,-0.6050458,-0.063074395,-0.23393846,-0.18002339,-0.4095045,-0.6126996
2018-12-06,-0.89993894,-1.0136564,0.3387366,-0.1839399,0.83795774,-0.60371745,-0.59757626,-0.3317709,0.35976377,0.39052764,-0.17960173,0.18315834,-0.01390782,-0.30113602,-0.4824071,1.4153247,0.21282358,-0.7860058,-0.61806417,0.0022509545,0.74518365,0.29708058,0.7172007,-0.06507626,0.4311555,-0.2025404,-0.4543629,0.10192736,0.18058814,-0.4923496,-0.33863994,-0.44917485
2018-12-07,-0.8214314,-0.8803103,0.17994785,-0.14416751,0.7854331,-0.66002584,-0.40266302,-0.2923053,0.44264084,0.56191623,-0.57495344,0.2070114,-0.002506271,-0.35686395,-0.28766784,1.2843493,0.356777,-0.60030365,-0.6363851,-0.03659389,0.69243,0.3450334,0.6421994,-0.18288237,0.27650306,-0.22369963,-0.46294692,0.1095022,-0.052043974,-0.30449986,-0.22721589,-0.54975605
2018-12-10,-0.73201865,-0.94905007,0.297162,-0.19793743,0.8869058,-0.59237045,-0.45394236,-0.29234964,0.46182704,0.48691314,-0.29459673,0.20839489,-0.19934648,-0.36583936,-0.43993273,1.1522456,0.22223586,-0.79091287,-0.57809746,0.032772824,0.7671797,0.26267824,0.79773664,-0.23551534,0.38619792,-0.35186568,-0.407895,0.23816952,0.15902625,-0.43548763,-0.20904988,-0.4508223
2018-12-11,-0.7458372,-0.96215016,0.36955142,-0.12079006,0.90610325,-0.45774317,-0.42172667,-0.25659257,0.46740425,0.43407384,-0.36669797,0.040861044,-0.15804303,-0.26504287,-0.4883244,1.1445093,0.16356528,-0.8300522,-0.71222305,0.007943325,0.8554332,0.25929058,0.8024883,-0.23772997,0.38912088,-0.4090717,-0.38362926,0.24810094,0.068152286,-0.4425103,-0.20153773,-0.50572026
2018-12-12,-0.8703389,-0.5432216,0.1665473,-0.52184963,0.28052947,-0.54981005,-0.4562256,0.21963438,0.5317035,0.63066345,-0.5489453,-0.5251715,-0.33865273,-0.6806859,-0.71446747,1.3791585,0.007650025,-0.68597275,-0.24130765,0.14908174,0.53097254,0.38174894,1.2333449,-0.83611304,0.5616326,-0.30297437,-0.53601736,0.5174479,-0.109386384,-0.8399315,-0.47644934,-0.9555446
2018-12-13,-0.98812515,-0.5902413,0.13592766,-0.57980055,0.11381499,-0.42853415,-0.4759447,0.21327324,0.59694445,0.53404224,-0.37289605,-0.5001106,-0.26504526,-0.7968305,-0.8912732,1.3344206,0.18245123,-0.59015477,-0.21844596,0.012046091,0.48815304,0.32316092,1.1982551,-0.741522,0.6348879,-0.29097623,-0.49607462,0.42992482,0.027086472,-0.82050776,-0.75003636,-1.0376294
2018-12-14,-1.0555223,-0.52867764,-0.13738178,-0.41227755,0.11624055,-0.66174656,-0.4448476,0.013792615,0.5426802,0.7462702,-0.8450397,-0.24209182,-0.068325475,-0.7219643,-0.56045437,1.2994576,0.47456253,-0.2712111,-0.27212998,-0.03886666,0.27769524,0.37895003,0.8427677,-0.55424803,0.3316769,-0.19605842,-0.56707937,0.32096592,-0.21902402,-0.4214423,-0.6730216,-1.136394
2018-12-17,-0.95078474,-0.8075901,0.06495168,-0.500963,0.60310674,-0.63548845,-0.49526232,-0.17250116,0.54818577,0.55068064,-0.522872,0.020083182,-0.10740729,-0.31148386,-0.4554145,1.2902004,0.39241356,-0.53394103,-0.36140215,-0.0020139813,0.37874362,0.28594285,0.810594,-0.38816154,0.32538113,-0.25034145,-0.54950476,0.4253451,-0.13969848,-0.48797593,-0.27500933,-0.8698032
2018-12-18,-0.88752896,-0.8635512,0.16329232,-0.5497376,0.73874575,-0.5777386,-0.54160756,-0.10264033,0.6602099,0.54457545,-0.15047902,0.061046056,-0.37915376,-0.3592151,-0.61743635,1.1967208,0.23217058,-0.66669756,-0.36456814,0.13887337,0.53179836,0.17839807,1.0437732,-0.47107095,0.44565406,-0.36048102,-0.49652004,0.6632618,0.10556682,-0.6640563,-0.23314303,-0.75015974
2018-12-19,-0.99310845,-0.7425881,0.04161174,-0.419108,0.79348785,-0.62097085,-0.5305715,-0.192343,0.510842,0.6066346,-0.5869264,0.015788034,-0.15784469,-0.47526297,-0.54079086,1.0807458,0.27765805,-0.7262235,-0.41055188,-0.021948017,0.5617581,0.24136752,0.7944534,-0.29066822,0.41197684,-0.2926261,-0.3820687,0.2711164,-0.13516068,-0.37779623,-0.4206607,-0.8054117
2018-12-20,-1.0537726,-0.7625432,0.10533395,-0.31641114,0.77138865,-0.6103374,-0.47713006,-0.10622597,0.5507775,0.62701225,-0.59592485,-0.15520291,-0.20959172,-0.4001438,-0.48339543,1.1859069,0.15568218,-0.64967227,-0.45087096,0.09759705,0.6913998,0.3343327,0.82429963,-0.39333147,0.44084698,-0.35200033,-0.44407296,0.41832453,-0.2223733,-0.52122444,-0.28500628,-0.8515748
2018-12-21,-1.1474062,-0.66601086,0.049995475,-0.31840605,0.7865397,-0.608667,-0.5518473,-0.12573054,0.45235276,0.6361438,-0.64293736,-0.06973404,-0.19908676,-0.48205063,-0.55420446,1.131257,0.18565707,-0.7168339,-0.4530429,0.053155802,0.66158295,0.3301538,0.81293035,-0.29436463,0.43009815,-0.2688868,-0.42564917,0.28344032,-0.18923528,-0.45651877,-0.42879298,-0.8338735
2018-12-24,-0.9548668,-0.6829665,-0.038810447,-0.2408693,0.64454186,-0.6315212,-0.26574582,-0.12072137,0.599838,0.6936676,-0.5788835,-0.115754575,-0.4133,-0.34939533,-0.5098416,1.0965787,0.27005154,-0.5816448,-0.4617912,0.09593707,0.7477243,0.30478656,0.837631,-0.4150126,0.31934217,-0.44653085,-0.56493473,0.49807352,-0.11845751,-0.46618122,-0.18098758,-0.8930286
2018-12-26,-0.7193575,-0.5315096,-0.44625854,-0.29431015,0.73849267,-0.582303,-0.074889824,-0.010838248,0.58292234,0.9276231,-0.58657247,0.005590409,-0.38087583,-0.2438149,-0.79956186,1.2765173,-0.19737594,-1.0134243,-0.2423856,-0.020255394,0.58142185,0.027358523,0.66801095,-0.15593505,0.30253497,-0.39426342,-0.44765988,0.3338517,0.0031757355,-0.36037174,-0.22926843,-0.2752176
